<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210927;073800;174930.0000000;174990.0000000;174920.0000000;174950.0000000;159
20210927;073900;174950.0000000;174960.0000000;174950.0000000;174950.0000000;138
20210927;074000;174960.0000000;175000.0000000;174950.0000000;175000.0000000;239
20210927;074100;175000.0000000;175020.0000000;174950.0000000;174960.0000000;169
20210927;074200;174950.0000000;174950.0000000;174860.0000000;174870.0000000;241
20210927;074300;174870.0000000;174940.0000000;174850.0000000;174910.0000000;285
20210927;074400;174890.0000000;174910.0000000;174840.0000000;174860.0000000;98
20210927;074500;174860.0000000;174890.0000000;174830.0000000;174860.0000000;111
20210927;074600;174850.0000000;174890.0000000;174830.0000000;174830.0000000;131
20210927;074700;174850.0000000;174850.0000000;174820.0000000;174820.0000000;53
20210927;074800;174830.0000000;174850.0000000;174820.0000000;174840.0000000;136
20210927;074900;174840.0000000;174850.0000000;174810.0000000;174850.0000000;189
20210927;075000;174850.0000000;174880.0000000;174840.0000000;174860.0000000;92
20210927;075100;174870.0000000;174900.0000000;174850.0000000;174900.0000000;168
20210927;075200;174910.0000000;174930.0000000;174890.0000000;174920.0000000;196
20210927;075300;174920.0000000;174930.0000000;174870.0000000;174920.0000000;212
20210927;075400;174900.0000000;174950.0000000;174900.0000000;174930.0000000;177
20210927;075500;174940.0000000;174940.0000000;174880.0000000;174900.0000000;81
20210927;075600;174890.0000000;174900.0000000;174880.0000000;174880.0000000;78
20210927;075700;174880.0000000;174940.0000000;174880.0000000;174930.0000000;356
20210927;075800;174900.0000000;174980.0000000;174890.0000000;174940.0000000;266
20210927;075900;174940.0000000;174940.0000000;174910.0000000;174920.0000000;61
20210927;080000;174930.0000000;174960.0000000;174890.0000000;174940.0000000;169
20210927;080100;174940.0000000;174950.0000000;174890.0000000;174920.0000000;96
20210927;080200;174920.0000000;174920.0000000;174870.0000000;174890.0000000;102
20210927;080300;174890.0000000;174890.0000000;174840.0000000;174840.0000000;488
20210927;080400;174850.0000000;174880.0000000;174830.0000000;174880.0000000;282
20210927;080500;174870.0000000;174890.0000000;174840.0000000;174840.0000000;99
20210927;080600;174850.0000000;174870.0000000;174820.0000000;174840.0000000;116
20210927;080700;174850.0000000;174850.0000000;174810.0000000;174820.0000000;84
20210927;080800;174810.0000000;174810.0000000;174700.0000000;174710.0000000;658
20210927;080900;174720.0000000;174730.0000000;174590.0000000;174620.0000000;800
20210927;081000;174630.0000000;174740.0000000;174620.0000000;174740.0000000;252
20210927;081100;174740.0000000;174770.0000000;174730.0000000;174750.0000000;106
20210927;081200;174740.0000000;174840.0000000;174730.0000000;174840.0000000;209
20210927;081300;174840.0000000;174840.0000000;174740.0000000;174760.0000000;163
20210927;081400;174760.0000000;174830.0000000;174760.0000000;174810.0000000;228
20210927;081500;174810.0000000;174850.0000000;174810.0000000;174840.0000000;115
20210927;081600;174840.0000000;174840.0000000;174770.0000000;174770.0000000;115
20210927;081700;174770.0000000;174830.0000000;174760.0000000;174830.0000000;89
20210927;081800;174820.0000000;174870.0000000;174810.0000000;174810.0000000;65
20210927;081900;174820.0000000;174840.0000000;174810.0000000;174810.0000000;23
20210927;082000;174810.0000000;174840.0000000;174810.0000000;174830.0000000;50
20210927;082100;174830.0000000;174860.0000000;174800.0000000;174850.0000000;524
20210927;082200;174850.0000000;174850.0000000;174810.0000000;174840.0000000;18
20210927;082300;174830.0000000;174850.0000000;174820.0000000;174830.0000000;69
20210927;082400;174820.0000000;174880.0000000;174820.0000000;174860.0000000;179
20210927;082500;174880.0000000;174880.0000000;174850.0000000;174850.0000000;56
20210927;082600;174870.0000000;174880.0000000;174860.0000000;174870.0000000;17
20210927;082700;174870.0000000;174900.0000000;174850.0000000;174860.0000000;103
20210927;082800;174850.0000000;174860.0000000;174840.0000000;174850.0000000;87
20210927;082900;174860.0000000;174860.0000000;174770.0000000;174770.0000000;124
20210927;083000;174790.0000000;174940.0000000;174790.0000000;174860.0000000;694
20210927;083100;174870.0000000;174890.0000000;174820.0000000;174870.0000000;59
20210927;083200;174860.0000000;174860.0000000;174810.0000000;174820.0000000;80
20210927;083300;174840.0000000;174860.0000000;174830.0000000;174830.0000000;30
20210927;083400;174840.0000000;174860.0000000;174820.0000000;174860.0000000;22
20210927;083500;174850.0000000;174860.0000000;174820.0000000;174820.0000000;48
20210927;083600;174820.0000000;174840.0000000;174800.0000000;174840.0000000;54
20210927;083700;174830.0000000;174840.0000000;174800.0000000;174820.0000000;46
20210927;083800;174800.0000000;174820.0000000;174800.0000000;174800.0000000;33
20210927;083900;174810.0000000;174820.0000000;174720.0000000;174720.0000000;266
20210927;084000;174740.0000000;174820.0000000;174740.0000000;174820.0000000;96
20210927;084100;174810.0000000;174820.0000000;174800.0000000;174820.0000000;63
20210927;084200;174800.0000000;174860.0000000;174790.0000000;174860.0000000;109
20210927;084300;174860.0000000;174880.0000000;174820.0000000;174820.0000000;117
20210927;084400;174840.0000000;174930.0000000;174820.0000000;174920.0000000;223
20210927;084500;174920.0000000;174940.0000000;174850.0000000;174870.0000000;337
20210927;084600;174860.0000000;174920.0000000;174850.0000000;174910.0000000;148
20210927;084700;174930.0000000;174990.0000000;174910.0000000;174990.0000000;255
20210927;084800;174980.0000000;175030.0000000;174950.0000000;174980.0000000;401
20210927;084900;174960.0000000;175020.0000000;174960.0000000;174980.0000000;136
20210927;085000;175000.0000000;175000.0000000;174960.0000000;174970.0000000;58
20210927;085100;174960.0000000;175020.0000000;174960.0000000;175010.0000000;124
20210927;085200;174990.0000000;175000.0000000;174980.0000000;175000.0000000;22
20210927;085300;175000.0000000;175020.0000000;174980.0000000;175010.0000000;54
20210927;085400;175010.0000000;175080.0000000;175010.0000000;175070.0000000;216
20210927;085500;175070.0000000;175090.0000000;175020.0000000;175030.0000000;385
20210927;085600;175040.0000000;175080.0000000;175020.0000000;175060.0000000;230
20210927;085700;175040.0000000;175060.0000000;175040.0000000;175040.0000000;37
20210927;085800;175040.0000000;175070.0000000;175000.0000000;175000.0000000;118
20210927;085900;175000.0000000;175050.0000000;174980.0000000;174990.0000000;227
20210927;090000;175010.0000000;175050.0000000;174940.0000000;174990.0000000;211
20210927;090100;174990.0000000;175010.0000000;174970.0000000;174980.0000000;293
20210927;090200;174990.0000000;175100.0000000;174990.0000000;175090.0000000;271
20210927;090300;175090.0000000;175100.0000000;175060.0000000;175080.0000000;112
20210927;090400;175080.0000000;175100.0000000;175040.0000000;175070.0000000;77
20210927;090500;175080.0000000;175180.0000000;175080.0000000;175100.0000000;617
20210927;090600;175110.0000000;175150.0000000;175090.0000000;175110.0000000;201
20210927;090700;175120.0000000;175150.0000000;175110.0000000;175110.0000000;104
20210927;090800;175100.0000000;175120.0000000;175080.0000000;175080.0000000;171
20210927;090900;175100.0000000;175130.0000000;175100.0000000;175130.0000000;284
20210927;091000;175130.0000000;175180.0000000;175130.0000000;175180.0000000;300
20210927;091100;175180.0000000;175190.0000000;175160.0000000;175160.0000000;254
20210927;091200;175180.0000000;175190.0000000;175150.0000000;175150.0000000;100
20210927;091300;175170.0000000;175170.0000000;175130.0000000;175140.0000000;72
20210927;091400;175150.0000000;175160.0000000;175130.0000000;175160.0000000;91
20210927;091500;175150.0000000;175200.0000000;175150.0000000;175180.0000000;220
20210927;091600;175200.0000000;175260.0000000;175180.0000000;175220.0000000;650
20210927;091700;175210.0000000;175240.0000000;175190.0000000;175230.0000000;188
20210927;091800;175230.0000000;175250.0000000;175200.0000000;175240.0000000;251
20210927;091900;175240.0000000;175260.0000000;175220.0000000;175250.0000000;66
20210927;092000;175260.0000000;175260.0000000;175210.0000000;175240.0000000;185
20210927;092100;175220.0000000;175250.0000000;175220.0000000;175250.0000000;134
20210927;092200;175260.0000000;175270.0000000;175200.0000000;175220.0000000;265
20210927;092300;175220.0000000;175220.0000000;175150.0000000;175150.0000000;183
20210927;092400;175150.0000000;175200.0000000;175120.0000000;175130.0000000;192
