<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200106;153400;155580.0000000;155630.0000000;155580.0000000;155620.0000000;259
20200106;153500;155640.0000000;155660.0000000;155630.0000000;155650.0000000;105
20200106;153600;155640.0000000;155740.0000000;155640.0000000;155690.0000000;636
20200106;153700;155670.0000000;155720.0000000;155660.0000000;155670.0000000;134
20200106;153800;155670.0000000;155680.0000000;155650.0000000;155660.0000000;92
20200106;153900;155660.0000000;155670.0000000;155640.0000000;155660.0000000;74
20200106;154000;155670.0000000;155710.0000000;155670.0000000;155670.0000000;133
20200106;154100;155680.0000000;155680.0000000;155660.0000000;155680.0000000;56
20200106;154200;155690.0000000;155690.0000000;155650.0000000;155650.0000000;156
20200106;154300;155660.0000000;155690.0000000;155640.0000000;155690.0000000;86
20200106;154400;155700.0000000;155720.0000000;155690.0000000;155720.0000000;248
20200106;154500;155730.0000000;155750.0000000;155700.0000000;155710.0000000;251
20200106;154600;155720.0000000;155720.0000000;155690.0000000;155710.0000000;94
20200106;154700;155700.0000000;155720.0000000;155690.0000000;155700.0000000;99
20200106;154800;155710.0000000;155710.0000000;155660.0000000;155690.0000000;203
20200106;154900;155690.0000000;155710.0000000;155650.0000000;155660.0000000;283
20200106;155000;155660.0000000;155670.0000000;155640.0000000;155650.0000000;173
20200106;155100;155660.0000000;155660.0000000;155620.0000000;155630.0000000;160
20200106;155200;155640.0000000;155640.0000000;155620.0000000;155630.0000000;90
20200106;155300;155630.0000000;155640.0000000;155580.0000000;155610.0000000;282
20200106;155400;155600.0000000;155630.0000000;155600.0000000;155630.0000000;115
20200106;155500;155630.0000000;155660.0000000;155610.0000000;155660.0000000;89
20200106;155600;155650.0000000;155680.0000000;155650.0000000;155670.0000000;68
20200106;155700;155670.0000000;155670.0000000;155630.0000000;155660.0000000;276
20200106;155800;155660.0000000;155680.0000000;155660.0000000;155660.0000000;126
20200106;155900;155660.0000000;155670.0000000;155630.0000000;155630.0000000;97
20200106;160000;155640.0000000;155680.0000000;155630.0000000;155650.0000000;227
20200106;160100;155660.0000000;155660.0000000;155580.0000000;155580.0000000;272
20200106;160200;155580.0000000;155590.0000000;155530.0000000;155570.0000000;395
20200106;160300;155570.0000000;155590.0000000;155560.0000000;155560.0000000;125
20200106;160400;155560.0000000;155570.0000000;155550.0000000;155550.0000000;57
20200106;160500;155550.0000000;155570.0000000;155550.0000000;155550.0000000;53
20200106;160600;155550.0000000;155570.0000000;155540.0000000;155540.0000000;127
20200106;160700;155530.0000000;155580.0000000;155530.0000000;155560.0000000;149
20200106;160800;155560.0000000;155580.0000000;155550.0000000;155560.0000000;119
