<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20211011;115400;186430.0000000;186480.0000000;186370.0000000;186470.0000000;1071
20211011;115500;186470.0000000;186570.0000000;186430.0000000;186560.0000000;1647
20211011;115600;186560.0000000;186590.0000000;186530.0000000;186540.0000000;1172
20211011;115700;186550.0000000;186550.0000000;186420.0000000;186470.0000000;885
20211011;115800;186480.0000000;186520.0000000;186430.0000000;186480.0000000;454
20211011;115900;186490.0000000;186550.0000000;186450.0000000;186520.0000000;438
20211011;120000;186520.0000000;186630.0000000;186460.0000000;186600.0000000;1314
20211011;120100;186600.0000000;186640.0000000;186540.0000000;186590.0000000;800
20211011;120200;186600.0000000;186600.0000000;186520.0000000;186540.0000000;428
20211011;120300;186530.0000000;186540.0000000;186440.0000000;186450.0000000;1019
20211011;120400;186450.0000000;186500.0000000;186430.0000000;186440.0000000;577
20211011;120500;186440.0000000;186490.0000000;186410.0000000;186480.0000000;392
20211011;120600;186480.0000000;186530.0000000;186440.0000000;186470.0000000;335
20211011;120700;186470.0000000;186510.0000000;186440.0000000;186450.0000000;314
20211011;120800;186460.0000000;186460.0000000;186370.0000000;186390.0000000;775
20211011;120900;186390.0000000;186400.0000000;186320.0000000;186350.0000000;1197
20211011;121000;186340.0000000;186430.0000000;186340.0000000;186370.0000000;712
20211011;121100;186370.0000000;186410.0000000;186340.0000000;186350.0000000;434
20211011;121200;186340.0000000;186370.0000000;186310.0000000;186330.0000000;413
20211011;121300;186340.0000000;186370.0000000;186320.0000000;186360.0000000;211
20211011;121400;186360.0000000;186390.0000000;186350.0000000;186380.0000000;217
20211011;121500;186380.0000000;186430.0000000;186370.0000000;186370.0000000;390
20211011;121600;186370.0000000;186380.0000000;186340.0000000;186370.0000000;458
20211011;121700;186370.0000000;186430.0000000;186340.0000000;186410.0000000;348
20211011;121800;186410.0000000;186580.0000000;186410.0000000;186530.0000000;1632
20211011;121900;186530.0000000;186570.0000000;186500.0000000;186520.0000000;611
20211011;122000;186520.0000000;186610.0000000;186490.0000000;186590.0000000;577
20211011;122100;186570.0000000;186630.0000000;186420.0000000;186440.0000000;740
20211011;122200;186450.0000000;186510.0000000;186430.0000000;186490.0000000;427
20211011;122300;186490.0000000;186560.0000000;186490.0000000;186510.0000000;381
20211011;122400;186520.0000000;186710.0000000;186500.0000000;186520.0000000;2020
20211011;122500;186520.0000000;186600.0000000;186510.0000000;186550.0000000;406
20211011;122600;186570.0000000;186630.0000000;186550.0000000;186570.0000000;478
20211011;122700;186570.0000000;186630.0000000;186530.0000000;186600.0000000;251
20211011;122800;186580.0000000;186600.0000000;186540.0000000;186560.0000000;245
20211011;122900;186550.0000000;186550.0000000;186440.0000000;186470.0000000;538
20211011;123000;186480.0000000;186530.0000000;186420.0000000;186430.0000000;451
20211011;123100;186420.0000000;186440.0000000;186330.0000000;186390.0000000;1086
20211011;123200;186400.0000000;186410.0000000;186360.0000000;186380.0000000;225
20211011;123300;186380.0000000;186410.0000000;186360.0000000;186400.0000000;378
20211011;123400;186420.0000000;186460.0000000;186390.0000000;186450.0000000;271
20211011;123500;186450.0000000;186510.0000000;186390.0000000;186420.0000000;407
20211011;123600;186420.0000000;186440.0000000;186370.0000000;186400.0000000;196
20211011;123700;186400.0000000;186440.0000000;186370.0000000;186380.0000000;228
20211011;123800;186390.0000000;186390.0000000;186230.0000000;186270.0000000;1700
20211011;123900;186280.0000000;186320.0000000;186220.0000000;186260.0000000;613
20211011;124000;186260.0000000;186320.0000000;186240.0000000;186290.0000000;257
20211011;124100;186290.0000000;186300.0000000;186260.0000000;186260.0000000;342
20211011;124200;186270.0000000;186280.0000000;186200.0000000;186240.0000000;683
20211011;124300;186240.0000000;186260.0000000;186220.0000000;186220.0000000;211
20211011;124400;186230.0000000;186270.0000000;186210.0000000;186250.0000000;306
20211011;124500;186260.0000000;186280.0000000;186220.0000000;186270.0000000;295
20211011;124600;186270.0000000;186330.0000000;186260.0000000;186280.0000000;702
20211011;124700;186300.0000000;186350.0000000;186230.0000000;186230.0000000;422
20211011;124800;186230.0000000;186290.0000000;186190.0000000;186210.0000000;322
20211011;124900;186230.0000000;186300.0000000;186230.0000000;186270.0000000;208
20211011;125000;186260.0000000;186310.0000000;186250.0000000;186250.0000000;271
20211011;125100;186250.0000000;186330.0000000;186250.0000000;186330.0000000;134
20211011;125200;186310.0000000;186330.0000000;186260.0000000;186290.0000000;198
20211011;125300;186270.0000000;186390.0000000;186270.0000000;186370.0000000;587
20211011;125400;186380.0000000;186400.0000000;186350.0000000;186370.0000000;275
20211011;125500;186380.0000000;186430.0000000;186370.0000000;186400.0000000;440
20211011;125600;186390.0000000;186430.0000000;186320.0000000;186350.0000000;375
20211011;125700;186360.0000000;186360.0000000;186310.0000000;186330.0000000;151
20211011;125800;186340.0000000;186410.0000000;186320.0000000;186390.0000000;211
20211011;125900;186400.0000000;186460.0000000;186390.0000000;186430.0000000;528
20211011;130000;186410.0000000;186500.0000000;186410.0000000;186480.0000000;741
20211011;130100;186490.0000000;186550.0000000;186450.0000000;186450.0000000;776
20211011;130200;186450.0000000;186490.0000000;186340.0000000;186340.0000000;804
20211011;130300;186340.0000000;186360.0000000;186280.0000000;186340.0000000;862
20211011;130400;186350.0000000;186380.0000000;186330.0000000;186330.0000000;204
20211011;130500;186340.0000000;186400.0000000;186310.0000000;186320.0000000;433
20211011;130600;186320.0000000;186410.0000000;186300.0000000;186410.0000000;372
20211011;130700;186390.0000000;186470.0000000;186360.0000000;186440.0000000;351
20211011;130800;186460.0000000;186500.0000000;186440.0000000;186490.0000000;445
